,0
0,2.12792038918
1,0.128711849451
2,0.187639012933
3,0.106049656868
4,0.174211069942
5,0.057521507144
6,0.400313198566
7,0.153986170888
8,0.133427217603
9,0.418308496475
10,0.327302515507
11,0.248231902719
12,0.236166924238
13,0.121898733079
14,0.0180736053735
15,0.0755522921681
16,0.280214846134
17,0.0264535713941
18,0.0352781526744
19,0.0683306455612
20,0.142310962081
21,0.380542397499
22,0.0746769309044
23,0.223363012075
24,0.35539445281
25,0.105689898133
26,0.170369595289
27,0.255526632071
28,0.114086173475
29,0.238254621625
30,0.254591405392
31,0.279224634171
32,0.294740825891
33,0.211918771267
34,0.319961518049
35,0.159836292267
36,0.240737780929
37,0.332200676203
38,0.227518394589
39,0.149008587003
40,0.0371461585164
41,0.201595425606
42,0.123255230486
43,0.0294872112572
44,0.187405541539
45,0.138533726335
46,0.322563827038
47,0.224621996284
48,0.317950099707
49,0.45784625411
50,0.346157759428
51,0.161566093564
52,0.18176792562
53,0.138578236103
54,0.0578715838492
55,0.289989590645
56,0.554126858711
57,0.0566901452839
58,0.30950909853
59,0.480941295624
60,0.32314106822
61,0.401995837688
62,0.475387305021
63,0.440529763699
64,0.417221337557
65,0.25413492322
66,0.452156960964
67,0.63143569231
68,0.271580398083
69,0.254722774029
70,0.537752509117
71,0.117714293301
72,0.37549328804
73,0.893841981888
74,0.044585339725
75,0.49583402276
76,0.203310117126
77,0.331674218178
78,1.55431723595
79,0.672245502472
80,0.231302067637
81,0.171173289418
82,0.971562445164
83,0.229998603463
84,0.379459261894
85,0.558536231518
86,0.649907290936
87,0.616058409214
88,0.14365427196
89,0.551008462906
90,0.794041872025
91,0.69715154171
92,1.04280114174
93,0.494905769825
94,0.0560264997184
95,2.66191411018
96,0.679818153381
97,0.0553270354867
98,0.37555205822
99,0.72304224968
100,0.534884333611
101,0.841838479042
102,0.286542773247
103,1.14060330391
104,0.972357273102
105,0.832609653473
106,2.8076877594
107,0.899624705315
108,0.526615440845
109,0.487992376089
110,0.9688372612
111,1.26682734489
112,3.76969575882
113,0.418008685112
114,0.478530108929
115,1.86524760723
116,1.97878432274
117,3.8642885685
118,2.48963737488
119,2.01068878174
120,1.31677699089
121,1.20558238029
122,1.06817698479
123,2.72671627998
124,1.02737951279
125,0.0958021134138
126,2.3008852005
127,1.6983897686
128,3.83644294739
129,5.09212779999
130,1.95409500599
131,0.721103191376
132,0.802051484585
133,1.40752983093
134,4.0037689209
135,2.41156363487
136,1.00355374813
137,1.62197995186
138,1.28193807602
139,0.954437613487
140,3.09490132332
141,0.412882775068
142,1.03899657726
143,0.578953683376
144,0.995599746704
145,2.08964705467
146,1.95080935955
147,0.653759121895
148,0.574917495251
149,0.162941992283
150,0.12769074738
151,2.85758256912
152,0.650996923447
153,0.19977901876
154,0.512891292572
155,0.416131317616
156,0.906656563282
157,1.41279518604
158,0.305088996887
159,0.321332067251
160,0.302361816168
161,0.46925508976
162,4.13091659546
163,1.15440154076
164,0.58911472559
165,0.78372824192
166,0.147257342935
167,1.34110724926
168,1.92159938812
169,0.132234990597
170,0.52318918705
171,0.494237273932
172,0.371126234531
173,1.93178939819
174,1.57114827633
175,0.444811701775
176,0.352025836706
177,0.0948499366641
178,0.224175468087
179,1.32812798023
180,0.170829936862
181,0.428297758102
182,0.660477936268
183,1.08649086952
184,1.07111763954
185,1.47909736633
186,1.04104757309
187,0.344760209322
188,0.567540645599
189,1.02296543121
190,0.969197869301
191,0.208169952035
192,0.535027682781
193,0.72699713707
194,0.342996537685
195,0.425196409225
196,1.08222591877
197,0.233916535974
198,0.750546097755
199,0.400719314814
200,0.066216647625
201,0.419071704149
202,0.622544705868
203,0.550200283527
204,0.383170694113
205,0.213322922587
206,0.842158079147
207,0.821226239204
208,0.409969091415
209,1.0181375742
210,0.0969356372952
211,0.0476454719901
212,0.692624032497
213,0.761113107204
214,0.426559090614
215,0.394368767738
216,0.144436895847
217,0.348947048187
218,0.901305794716
219,0.570890307426
220,0.600263774395
221,0.103591889143
222,0.167149722576
223,0.15612962842
224,0.183683335781
225,0.115820355713
226,0.0817254930735
227,0.385292887688
228,0.567109704018
229,0.341630876064
230,0.526201486588
231,0.756949603558
232,0.603710472584
233,0.704370200634
234,0.532835781574
235,0.748832285404
236,0.205792397261
237,0.576077163219
238,0.922995150089
239,0.598537683487
240,0.423540651798
241,0.680215477943
242,0.157829836011
243,0.667359888554
244,1.01522278786
245,0.266736835241
246,1.06083953381
247,0.453971475363
248,0.604447424412
249,0.50181210041
250,0.214304715395
251,0.47555655241
252,1.30056893826
253,0.671532392502
254,0.956889867783
255,0.920005023479
256,1.09029901028
257,1.07364881039
258,1.48002564907
259,1.46693849564
260,0.878293812275
261,1.316827178
262,0.970556199551
263,0.87055927515
264,0.60577917099
265,0.901695728302
266,1.30196607113
267,0.171924009919
268,1.59189987183
269,0.915408611298
270,0.475155889988
271,0.868142664433
272,0.677879154682
273,0.668566524982
274,1.34955561161
275,0.778228402138
276,0.813159584999
277,1.33573412895
278,1.14627504349
279,0.0775659754872
280,0.393220812082
281,0.195315226912
282,1.11159920692
283,0.445889949799
284,0.748269617558
285,0.707746207714
286,0.256396889687
287,0.419660717249
288,0.355398476124
289,0.704142212868
290,0.557403445244
291,0.456731170416
292,0.493357628584
293,0.863445878029
294,0.529164016247
295,0.634271144867
296,0.0785138383508
297,0.238892376423
298,0.291050136089
299,0.835439324379
300,1.26024317741
301,0.474340796471
302,0.311735391617
303,0.601526141167
304,0.615219771862
305,0.572814106941
306,0.566538989544
307,0.457174450159
308,0.220384642482
309,0.290113061666
310,0.148408159614
311,0.19899481535
312,0.764391958714
313,1.42093265057
314,0.331789284945
315,0.714995324612
316,0.0926546305418
317,0.401009649038
318,0.307291507721
319,0.242107748985
320,0.258307933807
321,0.417390853167
322,0.348495453596
323,0.596959590912
324,0.507107973099
325,0.458363443613
326,0.645715653896
327,0.36348387599
328,0.151991248131
329,0.359612703323
330,0.989751279354
331,0.356668293476
332,0.719844698906
333,0.822269558907
334,0.462374955416
335,0.268851399422
336,0.215487375855
337,1.17365276814
338,1.0486035347
339,0.381376266479
340,0.324701368809
341,0.914405941963
342,0.481675446033
343,0.597465336323
344,1.11765384674
345,0.351322114468
346,0.627268612385
347,0.72245579958
348,0.594559967518
349,0.448071599007
350,0.374533832073
351,0.28898370266
352,0.797493457794
353,0.84920412302
354,0.14026658237
355,0.232356280088
356,0.673304796219
357,0.719176471233
358,1.98894822598
359,0.444097310305
360,0.457268446684
361,0.310341030359
362,0.374594479799
363,0.619653403759
364,0.350419461727
365,0.53910523653
366,0.713808596134
367,1.07813727856
368,0.499035328627
