,0
0,
1,
2,
3,
4,
5,
6,-0.00653937645257
7,-0.00653937645257
8,0.0
9,0.0
10,0.000674784183502
11,0.000674784183502
12,0.0
13,0.0
14,0.0
15,0.0
16,-0.00089524500072
17,-0.00089524500072
18,0.0
19,0.0
20,-0.00224286876619
21,-0.00224286876619
22,-0.00143005512655
23,-0.00143005512655
24,-0.000305831432343
25,-0.000305831432343
26,-0.000603528693318
27,-0.000603528693318
28,0.0
29,0.00305992178619
30,0.00305992178619
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0026000905782
36,0.0026000905782
37,0.0
38,0.0
39,0.00165335088968
40,0.00165335088968
41,0.0
42,0.0
43,0.0
44,0.0
45,-0.00215842761099
46,-0.00215842761099
47,-0.00132525339723
48,-0.00132525339723
49,0.0
50,0.0
51,-0.00472993217409
52,-0.00472993217409
53,0.0
54,0.00258914008737
55,0.00258914008737
56,0.00103342160583
57,0.00103342160583
58,0.0
59,0.0
60,0.0044633410871
61,0.0044633410871
62,0.0
63,0.0
64,0.0
65,0.0
66,-0.00378929637372
67,-0.00378929637372
68,-0.000408854335546
69,-0.000408854335546
70,-0.00163265131414
71,0.000127283856273
72,0.00175993517041
73,0.00389260612428
74,0.00389260612428
75,0.00268079340458
76,0.00268079340458
77,0.0
78,0.0
79,0.0
80,0.0
81,-0.00185848772526
82,-0.00185848772526
83,-0.000638365745544
84,-0.000638365745544
85,-0.0037518851459
86,-0.0037518851459
87,-0.000573268160224
88,0.00563814118505
89,0.00621140934527
90,0.0
91,0.0
92,0.000407844781876
93,0.000407844781876
94,0.00164761766791
95,0.00164761766791
96,0.0
97,0.0
98,0.00131849199533
99,0.00131849199533
100,0.0
101,0.0
102,0.0
103,0.0
104,-0.00614026561379
105,-0.00614026561379
106,0.0
107,0.0
108,0.0
109,0.00687330961227
110,0.00687330961227
111,0.0
112,0.0
113,0.000407129526138
114,0.000407129526138
115,0.0
116,0.0
117,0.0
118,0.0
119,-0.0058213789016
120,-0.0058213789016
121,0.0
122,0.0
123,0.0
124,0.0
125,-0.00575209036469
126,-0.00575209036469
127,0.0
128,0.00286319665611
129,0.00286319665611
130,0.0
131,0.0
132,0.0
133,0.0
134,0.00162161700428
135,0.00162161700428
136,0.0
137,0.0
138,0.0
139,0.0
140,-0.000414315611124
141,-0.000414315611124
142,0.0
143,0.0
144,-0.0075154248625
145,-0.0075154248625
146,0.0
147,0.00157604552805
148,0.00157604552805
149,0.0
150,0.0
151,0.0
152,0.0
153,0.00286265276372
154,0.00286265276372
155,0.0
156,0.0
157,0.0
158,0.0
159,-0.00108030438423
160,-0.00108030438423
161,0.0
162,0.0
163,0.000779559835792
164,0.000779559835792
165,0.0
166,0.0
167,0.0
168,0.0
169,-0.000759078189731
170,-0.000759078189731
171,0.0
172,0.00409694388509
173,0.00409694388509
174,0.000592015683651
